,Owner ID,Owner Name,Reg Owner IMO No,Owner Country,Owner Country Name,City Name,Address line 1,Address line 2,Owner Postcode,Code,Who,Comment
747,23675,SEVILLE SHIPPING & INVESTEMENT,5651925,589,Greece,Piraeus,Care of Atlantic Bulk Carriers Management Ltd ,"41-43, Akti Miaouli, , .",185 35 ,j,Batch 10,
748,54320,SFL SEA LEOPARD LTD,5397271,533,Brazil,Rio de Janeiro,Care of Deep Sea Supply Navegacao Maritima Ltda ,"Sala 1403, Avenida Presidente Wilson 231, Centro,  , .","RJ, 20030-021",j,Batch 10,
749,99830,SHANGHAI EAGLE LLC,6115321,589,USA,Stamford,Care of Eagle Shipping International (USA) LLC ,"300, First  Place,  , .",CT 06902-6765,j,Batch 10,
750,23731,SHEEN VENTURE SHIPPING LTD,1990939,556,China,,Hong Kong,.,,j,Batch 10,
751,45812,SHIBATA KAIUN KENSETSU KK,1400284,569,Japan,Himeji-shi,"2481, Maura, Ieshima-cho",", Hyogo-ken, , .",672-0101,j,Batch 10,
752,23765,SHINYO SAOWALAK LTD,4007896,642,Greece,Piraeus,Care of Navios Tankers Management Inc ,"85, Akti Miaouli, , .",185 38 ,j,Batch 10,
753,23780,SHUN YING SHIPPING SA,5339531,604,China,Qingdao,Care of Qingdao Da Tong International Shipping Management Co Ltd,"Room 901, 9th Floor, 63, Xianggang Xilu, Shinan Qu, , Shandong, 266071, .",,j,Batch 10,
754,23805,SIKAR SHIPPING LTD,5455464,533,Greece,Athens,Care of Navarone SA ,"6, Cheimarras Street, Marousi, , .",151 25 ,j,Batch 10,
755,23851,SINCERE PISCES SA,4071185,604,Japan,Tokyo,Care of Mitsubishi Ore Transport Co Ltd (Mitsubishi Koseki Yuso KK),"5th Floor, Shin Kokusai Building, 4-1, Marunouchi 3-chome, Chiyoda-ku, , , .",100-0005,j,Batch 10,
756,76126,SINOPEC JIANGSU PETROLEUM,5835062,526,China,Beijing,Care of China Petroleum & Chemical Corp (SINOPEC),"22, Chaoyangmen Beidajie, Chaoyang Qu, , , .",100728,j,Batch 10,
757,34796,SITC DALIAN SHIPPING CO LTD,4187049,556,China,Qingdao,Care of SITC Ships Management Co Ltd ,"8th Floor, Hisense Tower, 17, Donghai Xilu, Shinan Qu, , Shandong, , .",266071,j,Batch 10,
758,59502,SIVA GLOBAL REDFISH 4 SHIP LTD,5642887,589,Marshall Islands,Tema,Care of Otto Marine Ltd ,"33-01, Suntec Tower Two, 9, sek Boulevard, 0",38989,j,Batch 10,
759,34261,SKY MARINE HOLDINGS CO LTD,5573611,589,South Korea.,Seoul,Care of SK Shipping Co Ltd ,"21st Floor, CPO Box 2732, 416, Hangang-daero, Jung-gu, , 04637, ",,j,Batch 10,
760,79094,SLOPS 6 MARITIME CO,1894013,555,Greece,,"42, Chatzikyriakou Avenue, 185 38 Piraeus",.,,j,Batch 10,
761,100192,SMKLC VLCC2 SA,6128146,604,South Korea.,Seoul,Care of Korea Line Corp ,"SM R&D Center, 78, Magokjungang 8-ro, Gangseo-gu, , 0, ",7803,j,Batch 10,
762,102076,SODERSTROMSTUNNELN HANDELBOLAG,5628181,625,Sweden,Stockholm,Soder Malarstrand 17," , .",SE-118 20,j,Batch 10,
763,105235,SOLWAY INDUSTRIES LTD,4123887,640,Russia,Kaliningrad,Care of Vega Marine Ltd ,"ul Leytenanta Yanalova 42A, , , .",236023,j,Batch 10,
764,81867,SOPHIA SCHIFFAHRTS UG,6035537,535,Germany,Haren (Ems),Care of HS Bereederungs GmbH & Co KG ,"Thyssenstrasse 16,  , .",49733,j,Batch 10,
765,23974,SOUTHEAST MARINE GLOBE CORP,5527832,604,"China, Republic of (Taiwan)",Taipei City,Care of Sincere Industrial Corp ,"15th Floor, 99, Dunhua S Road, Section 2, Da-an District, , , ",10683,j,Batch 10,
766,56840,SPAIN GOVT PATRIMONIO ESTADO,5729634,544,Spain,,Care of Gauzon Iberica SL ,"Calle Alonso Lopez 100,  Ferrol (A Coruna), .",15401,j,Batch 10,
767,106452,SPECTRUM PETROLEUM PTE LTD,6036005,620,Singapore,Singapore ,"Frankel Estate, 113A, Frankel Avenue",,458230,j,Batch 10,
768,24022,SPLENDOR SHIPHOLDING SA,4092800,589,Greece,Piraeus,Care of Capital Ship Management Corp ,"3, Iasonos Street, , .",185 37 ,j,Batch 10,
769,51142,SSC CAPRICORNUS LEADER PTE LTD,958600,620,Singapore,Singapore ,Care of SSC Ship Management Pte Ltd ,"09-01, Southpoint, 200, Cantonment Road, 0",89763,j,Batch 10,
770,24052,STAMINA PESCADORES SA,4168027,604,"China, Republic of (Taiwan)",Taipei City,Care of Shih Wei Navigation Co Ltd ,"16th Floor, 167, Fuxing N Road, Songshan District, , , ",10547,j,Batch 10,
771,24074,STAR STRENGTH LTD,5484099,642,China,Guangzhou,Care of Guangzhou Seaway International Ship Management Co Ltd,"Room 1205, 303, Gangqian Lu, Huangpu Qu, , Guangdong, 510700, .",,j,Batch 10,
772,79066,STEEL CITY MARINE TRANSPORT,1349876,639,USA,,"1060, Freedom Crider Road, Freedom PA 15042-9313",.,,j,Batch 10,
773,78730,STI EXCEL SHIPPING CO LTD,5890025,589,Monaco,Monaco-Ville,Care of Scorpio Commercial Management SAM ,"Le Millenium, 9, boulevard Charles III,  , .",98000,j,Batch 10,
774,24140,STOLT EFFORT BV,5221110,598,Netherlands,Rotterdam,Care of Stolt Tankers BV ,"Westerlaan 5, , .",3016 CK ,j,Batch 10,
775,103317,STORD I STIFTELSEN,5333117,600,Norway,Bergen,Sandviksbodene 15-17," , .",5035,j,Batch 10,
776,91325,STYLIANI NAVIGATION SA,6069499,589,Greece,Piraeus,Care of Trian Maritime SA ,"2, Kapodistriou Street,  , .",185 31,j,Batch 10,
777,98005,SUGAHARA KISEN KK,601831,569,Japan,Kure-shi,"7th Floor, Daido Seimei Building, 1-23","Hondori 2-chome, , Hiroshima-ken, 737-0045, .",,j,Batch 10,
778,64890,SUNA SHIPPING LTD,5926789,626,Ukraine,Odessa,Care of Private Enterprise Firm 'Profy' (Profy Ship Management),"ofis 502, ul Ivana Franka 55, , , .",65049,j,Batch 10,
779,72237,SUNRISE MARINE SERVICES,5965375,560,India,Navi Mumbai,Care of Amba Shipping & Logistics Pvt Ltd ,"Room 309, 3rd Floor, NBC Complex, 43, Sector 11, CBD Belapur, , Maharashtra, 400614, .",,j,Batch 10,
780,48411,SUPREME NAVAL ENTERPRISES SA,5209130,604,Greece,Athens,"KKK Law Office, Nafsikas Street, Voula",", .",166 73 ,j,Batch 10,
781,72767,SWEDEN GOVT,351052,625,Sweden,Stockholm,Rosenbad 4," , .",SE-103 33,j,Batch 10,
782,80866,SYMPHONY SPACE LTD,6024617,533,Netherlands,Breda,Care of Symphony Shipping BV ,"Heilaar-Noordweg 2C,  , .",4814 RR,j,Batch 10,
783,102583,TAIKAR HOLIDAY,1661452,620,Singapore,Singapore ,"People's Park Centre, 101, Upper Cross Street",0,58357,j,Batch 10,
784,106433,TALIAMAN UNGGUL LINES,5221843,559,Indonesia,,"Jalan Kalimas Baru 158, Kec Pabean Cantikan, Surabaya",", .",60165,j,Batch 10,
785,55765,TANGLIN PTE LTD,5861293,590,Malta,Singapore ,Care of Sea Consortium Pte Ltd (X-Press Feeders) ,"11, Duxton Hill, 0",89595,j,Batch 10,
786,26534,TASMAN STRAIT GMBH & CO KG,5497639,535,Germany,Hamburg,Care of Carsten Rehder Schiffsmakler und Reederei GmbH & Co KG,"Grosse Elbstrasse 42,  , .",22767,j,Batch 10,
787,102680,TDI GENEL MUDURLUGU,1442808,633,Turkey,,Izmir,.,,j,Batch 10,
788,24357,TEMPEST MARITIME INC,5298814,589,Greece,Piraeus,Care of Capital Ship Management Corp ,"3, Iasonos Street, , .",185 37 ,j,Batch 10,
789,105036,THALASSA Z MARITIME CO,5883068,555,Netherlands,Leidschendam,Care of Fugro Marine Services BV ,"Veurse Achterweg 10, , .",2264 SG ,j,Batch 10,
790,101517,THIRASSIA ISLAND I SHIPPING CO,5509218,555,Greece,,"Main Road, Messaria, 847 00 Fira",.,,j,Batch 10,
791,39540,THUN GALAXY REDERIJ,5277433,598,Denmark.,Copenhagen,Care of Brostrom AB ,"Esplanaden 50,  , DK, ",1263,j,Batch 10,
792,102472,TIEN PENG YANG HOVERTRAVEL,4000721,684,"China, Republic of (Taiwan)",,"Office 3F, 153, Sec 1","Zhongzheng Road, Donggang Township, Pingtung County, , ",92842,j,Batch 10,
793,103831,TITAN SA,5352421,589,Greece,Piraeus,Care of ACA Shipmanagement SA ,"2, Kritis Street,  , .",185 33,j,Batch 10,
794,78533,TOKO MARINE KK,588543,569,Japan,,"7-10, Haraikawa 2-chome, Matsuyama-shi","Ehime-ken, , .",791-8066,j,Batch 10,
795,76692,TONGSHI INTERNATIONAL SHIP,5941370,556,South Korea.,Seoul,Care of Sinokor Maritime Co Ltd ,"Haeanam Building 21, 21, Bukchang-dong, Jung-gu, , , ",100-080,j,Batch 10,
796,65588,TORZA SA DE CV,5929386,588,Mexico,Mexico,Care of Marinsa de Mexico SA de CV ,"Avenida Lopez Mateos 212, Col Revolucion,  , CAM, .",24120,j,Batch 10,
797,82777,TRADE VANTAGE INVESTMENTS LTD,6020248,556,China,Hong Kong,Care of Treasure Progress Ltd ,"Room 901, APEC Plaza, 49, Hoi Yuen Road, Kwun Tong, Kowloon, , .",,j,Batch 10,
798,71107,TRANSFISHING TUNA,1861421,604,Spain,,"2 piso, Lamera Ibilbidea 1, 48370 Bermeo (Bizkaia)",.,,j,Batch 10,
799,75570,TRELAV MARITIME INC,6004733,578,South Korea.,Seoul,Care of EUKOR Car Carriers Inc ,"28th Floor, Lotte World Tower, 300, Olympic-ro, Songpa-gu, , 0, ",5551,j,Batch 10,
800,104039,TRIDENT HARMONY LTD,6141963,626,Seychelles,,Victoria,"Mahe Island, .",,j,Batch 10,
801,94520,TRITON GEMINI GMBH,6049496,524,USA,Houston,Care of Transocean Offshore Deepwater Drilling Inc,"Sonat Tower, 4, Greenway Plaza,  , .",TX 77046-0400,j,Batch 10,
802,40092,TRUSTEE BV,5504614,598,Netherlands,Papendrecht,Care of Boskalis Offshore Heavy Marine Transport BV,"Rosmolenweg 20, , .",3356 LK ,j,Batch 10,
803,78987,TUG CAESAR LLC,5486943,639,USA,,Care of Breathwit Marine Contractors Ltd ,"PO Box 1267, Dickinson TX 77539-1267, .",,j,Batch 10,
804,75835,TURKIYE DENIZCILIK ISLETMELERI,1111957,633,Turkey,Istanbul,"Kemankes Caddesi 47, K.karamustafapasa M, Beyoglu"," , .",34425,j,Batch 10,
805,104069,TYMPHI SHIPTRADE SA,6146041,589,Greece,Athens,Care of Astra Shipmanagement Inc ,"69, Grigoriou Lampraki Street, Glyfada, , .",166 75 ,j,Batch 10,
806,40089,ULUSOY GEMI,1681781,633,Turkey,Istanbul,Care of Ulusoy Denizyollari Isletmeciligi AS (Ulusoy Sealines Management SA),"Kat 3, B Blok, Akel Plaza, Sehit Sinan Eroglu Caddesi 6, Ruzgarlibahce Mah, Beykoz,  , .",34805,j,Batch 10,
807,83794,UNICUM SOLUTIONS SA,5925631,589,Germany,Hamburg,Care of Hanseatic Unity Chartering (HU) GmbH & Co KG,"Zirkusweg 3,  , .",20359,j,Batch 10,
808,24695,UNITED SEA SHIPPING SA,5525721,604,Norway,Bergen,Care of G2 Ocean AS ,"C Sundts gate 17,  , .",5004,j,Batch 10,
809,109546,UPSTREAM SAS,4286907,548,France,,Care of Atalante (Atalante Yachting) ,"1240, route des Dolines, Buropolis 2, 0 Valbonne, .",6560,j,Batch 10,
810,78955,V & V SHIPPING BVBA,5424731,512,Belgium,Brecht,Markieslaan 14," , .",2960,j,Batch 10,
811,81654,VAN OORD BAHRAIN COMPANY WLL,6033001,515,Netherlands,Rotterdam,Care of Van Oord Ship Management BV ,"Schaardijk 211,  , .",3063 NH,j,Batch 10,
812,91200,VASI MOON SHIPPING CO LTD,6074741,578,Germany,Hamburg,Care of Vega-Reederei Friedrich Dauber GmbH & Co KG,"Paul-Dessau-Strasse 3A,  , .",22761,j,Batch 10,
813,45279,VEGA SACHSEN SCHIFFFAHRTS,5459745,535,Germany,Hamburg,Care of Vega-Reederei GmbH & Co KG ,"Paul-Dessau-Strasse 3A,  , .",22761,j,Batch 10,
814,81570,VENTURE GAS SHIPPING SA,6034318,578,Greece,Athens,Care of Benelux Overseas Inc ,"48, Poseidonos Avenue, Glyfada, , .",166 75 ,j,Batch 10,
815,91439,VICTOR GLOBAL STAR LTD,6076796,556,China,Hong Kong,Care of Sino Ship Management Co Ltd ,"Room 1902, Easey Commercial Building, 253-261, Hennessy Road, Wan Chai, , .",,j,Batch 10,
816,75221,VIET NEW SPRING CORP,4229320,643,Vietnam,,Care of Hoang Hung Shipping JSC (Cong Ty Phan Van Tai Bien Hoang Hung),"272, Zone 1, Diem Dien, Thai Thuy District, Thai Binh Province, .",,j,Batch 10,
817,108874,VIRGINIA MIA LTD,4176897,532,Cayman Islands,,"PO Box 268, George Town, Grand Cayman",.,,j,Batch 10,
818,91857,VIVID HORIZON INVESTMENTS LTD,6082375,642,Isle of Man,,Care of Riela Yachts Ltd ,"Euromanx House, Ballasalla,  ",IM9 2AP,j,Batch 10,
819,100306,VP-23 SHIPPING INC,6127240,589,South Korea.,Seoul,Care of Polaris Shipping Co Ltd ,"20th Floor, Standard Chartered Bank, 47, Jong-ro, Jongno-gu, , 0, ",3160,j,Batch 10,
820,39191,WAAHLA MARITIME SA,5564189,604,Lebanon,Khaldeh,Care of Rana Maritime Services SA ,"2nd Floor, Albahaa Building, Old Sea Road, , .",,j,Batch 10,
821,45467,WANHEIM SHIPPING SA,5910633,578,Greece,Piraeus,Care of Sky Mare Navigation Co ,"49, Methonis Street, , .",185 45 ,j,Batch 10,
822,84663,WAVE SHIPPING BV,6051174,745,Netherlands,Capelle a/d IJssel,Care of Universal Africa Lines Netherlands BV (UAL Netherlands),"Rivium Boulevard 1,  , .",2909 LK,j,Batch 10,
823,96051,WELL-SAFE GUARDIAN LTD,6096635,551,United Kingdom.,Aberdeen,Care of Well-Safe Solutions Ltd ,"H1 Building, Hill of Rubislaw, , , ",AB15 6BL,j,Batch 10,
824,109155,WEST COAST MARITIME M SDN BHD,6175007,595,Malaysia,Seremban,"Oakland Commerce Square, 82A & 83B, Lorong Haruan 5/4","70300 , Negeri Sembilan, .",,j,Batch 10,
825,80587,WHALE LOTUS SHIPPING SA,5931391,578,Netherlands,Amsterdam,Care of MUR Shipping BV ,"Tower H, World Trade Center , Zuidplein 164, , .",1077 XV ,j,Batch 10,
826,48725,WIDE HOTEL LTD,5796285,589,Marshall Islands,Singapore ,Care of ZEABORN Ship Management (Singapore) Pte Ltd,"11-03, HarbourFront Centre, 1, Maritime Square, 0",99253,j,Batch 10,
827,25057,WING TAI MARINE NAVIGATION INC,4042741,604,China,Hong Kong,Care of Fairweather Steamship Co Ltd ,"Room 2004-7, 20th Floor,  Merchants Tower, Shun Tak Centre, 200, Connaught Road Central, Central, , .",,j,Batch 10,
828,25070,WINYIELD INVESTMENTS LTD,5558738,556,China,Shanghai,Care of Wah Kwong Ship Management (Hong Kong) Ltd,"24th Floor,  Industrial Investment Building, 48-62, Hennessy Road, Wan Chai, , .",,j,Batch 10,
829,109331,WOODWARD JL,5324649,639,USA,Boston,"Boston Harbor Shipyard & Marina, 256, Marginal Street"," , .",MA 02128-2871,j,Batch 10,
830,71071,WU PIONEERS,1577657,684,Chinese Taipei,,China,Republic of (Taiwan),,j,Batch 10,
831,107139,XIANG B21 HK INTERNATIONAL,4270301,556,China,Qingdao,Care of Shandong Shipping Corp ,"66, Lian Yun Gang Lu, Shibei Qu, , Shandong, .",,j,Batch 10,
832,106863,XIANG L28 HK INTERNATIONAL,6105427,556,Switzerland,Geneva,Care of MSC Mediterranean Shipping Co SA ,"chemin Rieu, 12-14,  , .",1208,j,Batch 10,
833,97572,XIANG T111 HK INTERNATIONAL,6112653,556,Denmark.,Hellerup,Care of TORM A/S ,"Tuborg Havnevej 18,  , ",2900,j,Batch 10,
834,89153,XIANG-RUI INTERNATIONAL TRDG,6068151,589,"China, Republic of (Taiwan)",Qingdao,Care of Elite Marine Transportation Co SA ,"Room 304, 3rd Floor, Textile Building, 5,  E Road, Zhongzheng District, , 10051, ",,j,Batch 10,
835,37201,XIN YL,4173535,526,China,Hong Kong,Care of Shun Xin Shipping (HongKong) Co Ltd ,"13th Floor, Tung Sun Commercial Centre, 200, Lockhart Road, Wan Chai, , .",,j,Batch 10,
836,71579,YAEGAKI SENPAKU SHOKAI YK,5206961,569,Japan,Naha-shi,Care of Nansei Kaiun KK (Nansei Kaiun Co Ltd) ,"2nd Floor, Akebono Okisho Building, 24-13, Akebono 2-chome, , Okinawa-ken, , .",900-0002,j,Batch 10,
837,106405,YANGPU XINRUI SHIPPING,4286615,526,China,,Danzhou,"Hainan, .",,j,Batch 10,
838,25170,YELLOW FUNNEL SHIPPING LTD,5577715,590,Turkey,Istanbul,Care of Iskenderun Gemi Isletmeciligi Ltd Sti ,"Daires 51 & 52, Kat 4, Ata Carsi, Atasehir Bulvari 27, Ataturk Mah, Atasehir,  , .",34758,j,Batch 10,
839,106757,YONG MAY MARITIME LLC,4253599,589,USA,New York,Care of Foremost Group ,"60, E 42nd Street,  NY .",,j,Batch 10,
840,106818,YS SHIPHOLDING TIARA SA,6140934,604,China,Hong Kong,Care of Uni Ships & Management Ltd ,"30th Floor, Prosperity Millennia Plaza, 663, Kings Road, North Point, Eastern, , .",,j,Batch 10,
841,25201,YUN TONG SHIPPING SA,5339473,604,China,Qingdao,Care of Da Tong Shipping SA ,"24, Xinjiang Lu, Shibei Qu, , Shandong, , .",266071,j,Batch 10,
842,40644,ZELANDIA SHIPPING CO SA,5742419,604,Netherlands,Rotterdam,Care of Unigas International ,"6th Floor, Grotiushuis, Westblaak 41,  , .",3012 KD,j,Batch 10,
843,40036,ZHONGHAI INDO SHIPPING PT,5140962,559,Indonesia,,"Jalan Iran H Juanda III 14, Jakarta, 10120",.,,j,Batch 10,
844,81693,ZONER SHIPTRADE SA,6031052,589,Greece,Piraeus,Care of Navios Containers Management Inc ,"85, Akti Miaouli, , .",185 38 ,j,Batch 10,
845,22547,PANTERA MARINE CO,5359493,589,Netherlands,Amsterdam,Care of Ace Tankers CV ,"Tower D, Level 10, Strawinskylaan 1057,  , .",1077 XX,j,Batch 10,
846,101034,PERSEPHONE SHIPPING CORP,5775681,589,Greece,Piraeus,Care of Navios Tankers Management Inc ,"85, Akti Miaouli, , .",185 38 ,j,Batch 10,
847,80104,POS MARITIME FC SA,6025411,604,South Korea.,Seoul,Care of Pan Ocean Co Ltd ,"Tower8, 7, Jong-ro 5 gil, Jongno-gu, , 0, ",3157,j,Batch 10,
848,79240,PURPLE HAYS TUGBOAT CO,5167503,639,USA,,Care of Hays Tug & Launch Service Inc ,"9, Rabbit Run Road, Rose Valley , .",PA 19086-6232,j,Batch 10,
849,108481,ROBERTS ES,1650149,639,USA,,"85, Lonesome Polecat Lane, Washoe Valley NV 89704-9590",.,,j,Batch 10,
850,79180,SAGA TRINITY LTD,5203277,517,St Kitts & Nevis,Charlestown,Care of Saga Shipping & Trading Nevis Ltd ,"Suites 1&2, Temple Building, PO Box 65, Main Street, , Nevis, .",,j,Batch 10,
851,61197,SAWTOOTH SOLUTIONS INC,5900844,589,Marshall Islands,Tema,Care of Columbia Shipmanagement (Singapore) Pte Ltd,"20-03, Suntec Tower Two, 9, sek Boulevard, 0",38989,j,Batch 10,
852,108409,SEA PRINT,5149728,583,Luxembourg,Luxembourg,Care of Navilux SA ,"20, avenue Pasteur,  , .",2310,j,Batch 10,
853,44247,SHANGHAI SPIRIT SHIPPING LTD,5523901,556,China,Shanghai,Care of Asia Maritime Pacific (Shanghai) Ltd ,"Room 502, 5th Floor, C Building LCM, 2389, Zhangyang Lu, Pudong Xinqu, , 200135, .",,j,Batch 10,
854,96790,SINOOCEAN B8 LTD,6104786,578,Saudi Arabia,al-Khubar,Care of Makamin Offshore Saudi Ltd ,"Novotel Business Park, PO Box 147, , 31952, .",,j,Batch 10,
855,23928,SONANGOL SHIPPING GIRASSOL LTD,1895820,516,USA,Houston,Care of Stena Bulk LLC ,"Suite 760, 2727, Allen Parkway,  , .",TX 77019-2115,j,Batch 10,
856,38663,STALWART SHIPPING INC,5290544,604,Greece,Athens,Care of Ritelane Marine Inc ,"83, G Lyra Street, Kifisia, , .",145 64 ,j,Batch 10,
857,102554,SUNQUEST CRUISES INC,5961341,639,USA,,"Baytowne Marina, Sandestin Golf & Beach Resort, 9300","Emerald Coast Parkway W, Miramar Beach , .",FL 32550-7268,j,Batch 10,
858,74132,TC LUZHOU SHIPPING HK,4215025,556,China,Nanjing,Care of JOSCO Yuansheng Shipping Management Co Ltd,"185, Hunan Lu, Gulou Qu, , Jiangsu, , .",210009,j,Batch 10,
859,105009,TONG XIANG SHIPPING PTE LTD,4252030,620,Singapore,Singapore ,Care of HT Shipping Pte Ltd ,"10-04, PS100, 100, Peck Seah Street, 0",79333,j,Batch 10,
860,75335,TUG MITCHEL INC,5970203,717,Puerto Rico,San Juan,Care of American Tugs Inc ,"Apartment 1104, , Calle Orquidea, Urb Santa Maria,  , .",1010,j,Batch 10,
861,104938,VIERZEHNTE BUTTNER SCHIFFAHRTS,4247992,535,Germany,Bremen,Care of Carl Buttner GmbH & Co KG ,"Herrlichkeit 2,  , .",28199,j,Batch 10,
862,105601,WHITE SANDS NAVIGATION SA,6157853,589,Greece,Piraeus,Care of Blue Planet Shipping Ltd ,"5-7, Agiou Nikolaou Street, , .",185 37 ,j,Batch 10,
863,97602,XIANG T60 HK INTERNATIONAL,6111434,556,"Hong Kong, China",Tema,Care of Navig8 Chemicals Asia Pte Ltd ,"25-01, Centennial Tower, 3, sek Avenue, 0",39190,j,Batch 10,
864,102627,YUCEER TASIMACILIK,5282632,633,Turkey,,"Ataturk Bulvari 74A, Cumhuriyet Mah, 33900 Silifke",.,,j,Batch 10,
865,27122,OSC 10401,4090499,604,Japan,Kobe-shi,Care of 'K' Line RoRo Bulk Ship Management Co Ltd,"2-3, Kaigan-dori 2-chome, Chuo-ku, , Hyogo-ken, , .",650-0024,j,Batch 10,
866,70975,PDV PETROLEO SA,5687101,641,Venezuela,Caracas,Care of PDV Marina SA ,"piso 2, Edificio Pawua, Avenida Veracruz y Calle Cali, 2, , Distrito Federal, , .",1060,j,Batch 10,
867,103604,PIDGEOT MARITIMA SA,5942041,604,Japan,Tokyo,Care of Nippon Yusen KK (NYK Line) (Nippon Yusen Kaisha),"Yusen Building, 3-2, Marunouchi 2-chome, Chiyoda-ku, , , .",100-0005,j,Batch 10,
868,105610,PROGRESS SHIPPING SA,6147083,589,Greece,Athens,Care of Blue Seas Shipping SA ,"5th Floor, 3, Artemidos Street, Marousi, , .",151 25 ,j,Batch 10,
869,75579,REMORQUAGE BORDEAUX BASSENS,5305406,548,France,,quai Carriet," Lormont, .",33310,j,Batch 10,
870,94242,ROYALOAK HYDROCARBON LTD,6034851,596,Nigeria,Warri,Care of Ocean Marine Tankers Ltd ,"Old Ugbuwangue Link Road, off NPA Express Way, Edjeba , Delta State, .",,j,Batch 10,
871,94546,SANDBAR SHIPPING SA,6085777,589,Greece,Athens,Care of Tsakos Conbulk Services (TCB) Ltd ,"Megaron 'Macedonia', 367, Andrea Syngrou Avenue, Palaio Faliro, , .",175 64 ,j,Batch 10,
872,99193,SEA 146 LEASING CO LTD,6109169,556,Netherlands,Rotterdam,Care of Stolt Tankers BV ,"Westerlaan 5, , .",3016 CK ,j,Batch 10,
873,91817,SEAWELL MARITIME SERVICES LTD,6049743,596,Nigeria,Lagos,"33, Creek Road, Apapa",", 05, .",1000,j,Batch 10,
874,98441,SHIMIN NAVIGATION PTE LTD,6120565,620,Singapore,Singapore ,"22-27, The Parc Condominium, 15","West Coast Walk, ",127140,j,Batch 10,
875,28125,SIRIUS CARRIERS,5174598,604,Philippines,Manila,Care of Sea Quest Ship Management Inc ,"1418, San Marcelino Street, Ermita,  , .",1000,j,Batch 10,
876,101471,SOLENT & WIGHTLINE CRUISES LTD,1466591,551,United Kingdom.,,"80, Newnham Road, Ryde","PO33 3TE, ",,j,Batch 10,
877,98893,STAR MARINE SERVICES LTD,6122297,578,Oman,Muscat,Care of Polaris Marine Services LLC ,"Office 501, 2/5th Floor, Al-Nahda Tower, PO Box 254, Sultan Qaboos Street, 111 , .",,j,Batch 10,
878,80650,SUPPLIER SHIPPING CO SA,5844349,589,Greece,Athens,Care of Golden Union Enterprises SA ,"32, Dionysiou Solomou, Lykovrysi, , .",141 23 ,j,Batch 10,
879,41992,TIANJIN JINHAI MARINE SHIPPING,5223460,526,China,Tianjin,Care of Tianjin Marine Shipping Co Ltd ,"Level 8, Huaying Mansion, Zhongxin Dadao,  Airport Economic Area, Binhai Xinqu, , 300308, .",,j,Batch 10,
880,109910,TRANSREFFLOT LLC,6071614,616,Russia,,"Apartment 20, ul Fontannaya 19, Vladivostok","Primorskiy kray, , .",690091,j,Batch 10,
881,99834,UML BRUNSWICK LTD,6118670,551,United Kingdom.,London,Care of Union Maritime Ltd ,"7, Portman Mews South, Marylebone, , , ",W1H 6AY,j,Batch 10,
882,99659,VEGA JUNO SCHIFFFAHRTS,6128795,535,Germany,Hamburg,Care of Vega-Reederei Friedrich Dauber GmbH & Co KG,"Paul-Dessau-Strasse 3A,  , .",22761,j,Batch 10,
883,88030,WILDERNESS DISCOVERER LLC,5941631,639,USA,Seattle,Care of Innersea Discoveries LLC (Un-Cruise Adventures),"3826, 18th Avenue W,  WA 98119-6, .",161,j,Batch 10,
884,99797,XIANG T104 HK INTERNATIONAL,6121078,556,Greece,Piraeus,Care of Navios Tankers Management Inc ,"85, Akti Miaouli, , .",185 38 ,j,Batch 10,
885,41192,YUXIANGHAI SHIPPING INC,5728993,604,China,Guangzhou,Care of COSCO Shipping Bulk Co Ltd ,"Room 904, 162, Gangqian Dadaonan, Nansha Xinqu, , Guangdong, 511458, .",,j,Batch 10,
886,38616,OSTBENSE,4153299,535,Germany,Leer,Care of Briese Schiffahrts GmbH & Co KG ,"Hafenstrasse 12,  , .",26789,j,Batch 10,
887,95684,PEGASUS CRUISES NE,5627854,555,Greece,,"37, Sekeri Street, 210 56 Tolo",.,,j,Batch 10,
888,108458,PORTBLUE LTD,5796679,551,United Kingdom.,London,"Enterprise House, 113-115, George Lane",", , ",E18 1AB,j,Batch 10,
889,82478,RAINER D SCHIFFAHRTS,6017796,535,Germany,Cuxhaven,Care of Drevin Bereederungs GmbH & Co KG ,"Berenscher Heideweg 23,  , .",27476,j,Batch 10,
890,95813,RIVIERE DU LOUP-ST SIMEON,1010000,523,Canada,Halifax,Care of Clarke Inc ,"9th Floor, Crown Life Building, 6009, Quinpool Road,  , .",NS B3K 5J7,j,Batch 10,
891,47561,SAFE PORT MARINE LTD,4183488,578,Greece,Athens,Care of Thenamaris LNG Inc ,"16, Athinas Street, , .",166 71 ,j,Batch 10,
892,88453,SE GLORY CORP,6062196,604,"China, Republic of (Taiwan)",Taipei City,Care of Sincere Industrial Corp ,"15th Floor, 99, Dunhua S Road, Section 2, Da-an District, , , ",10683,j,Batch 10,
893,92708,SEALYNX MARINE SA,6073981,589,Greece,Piraeus,Care of Vrontados SA ,"4th Floor, 11, Akti Miaouli, , .",185 35 ,j,Batch 10,
894,101842,SHANNON CAR FERRY LTD,51181,562,Ireland,,"Killimer, Kilrush, Co Clare",.,,j,Batch 10,
895,72368,SINO MARINE SERVICES LTD,5967460,551,United Kingdom.,,London,,,j,Batch 10,
